"Codice_Prodotto";"Codice_EAN";"Quantita_Disponibile";"Quantita_in_Arrivo";"Data_Arrivo";"Codice_Fornitore";"Codice_Cliente"
"9050614355";"8018417320194";"0";"0";"";"";""
"9050614351";"8018417319020";"0";"0";"";"";""
"9050614332";"8018417299704";"0";"0";"";"";""
"9050614321";"8018417307416";"0";"0";"";"";""
"9050614318";"8018417320255";"0";"0";"";"";""
"9050614304";"8018417304460";"0";"0";"";"";""
"9050614303";"8018417304347";"0";"0";"";"";""
"9050614292";"8018417295492";"0";"0";"";"";""
"9050614291";"8018417294655";"0";"0";"";"";""
"9050614289";"8018417294488";"0";"0";"";"";""
"9050614288";"8018417294372";"0";"0";"";"";""
"9050614287";"8018417294310";"0";"0";"";"";""
"9050614286";"8018417294020";"0";"0";"";"";""
"9050614283";"8018417293979";"0";"0";"";"";""
"9050614282";"8018417293962";"0";"0";"";"";""
"9050614281";"8018417292842";"0";"0";"";"";""
"9050614280";"8018417292835";"0";"0";"";"";""
"9050614279";"8018417292811";"0";"0";"";"";""
"9050614278";"8018417292804";"0";"0";"";"";""
"9050614277";"8018417292293";"0";"0";"";"";""
"9033617191";"8018417318313";"0";"0";"";"";""
"9033617190";"8018417318306";"0";"0";"";"";""
"9033617189";"8018417318283";"0";"0";"";"";""
"9033617186";"8018417318245";"0";"0";"";"";""
"9033617185";"8018417318221";"0";"0";"";"";""
"9033617179";"8018417311055";"0";"0";"";"";""
"9033617178";"8018417311031";"0";"0";"";"";""
"9033617177";"8018417311017";"0";"0";"";"";""
"9033617176";"8018417310973";"0";"0";"";"";""
"9033617175";"8018417310959";"0";"0";"";"";""
"9033617171";"8018417310096";"0";"0";"";"";""
"9033617170";"8018417310089";"0";"0";"";"";""
"9033617169";"8018417309151";"0";"0";"";"";""
"9033617167";"8018417309120";"0";"0";"";"";""
"9033617162";"8018417308390";"0";"0";"";"";""
"9033617161";"8018417308369";"0";"0";"";"";""
"9033617160";"8018417308352";"0";"0";"";"";""
"9033617159";"8018417308345";"0";"0";"";"";""
"9033617158";"8018417308338";"0";"0";"";"";""
"9033617157";"8018417308321";"0";"0";"";"";""
"9033617156";"8018417308314";"0";"0";"";"";""
"9033617155";"8018417308161";"0";"0";"";"";""
"9033617154";"8018417307584";"0";"0";"";"";""
"9033617153";"8018417307553";"0";"0";"";"";""
"9033617147";"8018417306044";"0";"0";"";"";""
"9033617146";"8018417305917";"0";"0";"";"";""
"9033617145";"8018417305887";"0";"0";"";"";""
"9033617144";"8018417305870";"0";"0";"";"";""
"9033617143";"8018417305771";"0";"0";"";"";""
"9033617142";"8018417305764";"0";"0";"";"";""
"9033617141";"8018417305757";"0";"0";"";"";""
"9033617140";"8018417305733";"0";"0";"";"";""
"9033617139";"8018417303135";"0";"0";"";"";""
"9033617137";"8018417302152";"0";"0";"";"";""
"9033617136";"8018417301728";"0";"0";"";"";""
"9033617135";"8018417300905";"0";"0";"";"";""
"9033617134";"8018417300899";"0";"0";"";"";""
"9033617133";"8018417300882";"0";"0";"";"";""
"9033617132";"8018417300844";"0";"0";"";"";""
"9033617131";"8018417300820";"0";"0";"";"";""
"9033617130";"8018417300332";"0";"0";"";"";""
"9033617129";"8018417300172";"0";"0";"";"";""
"9033617126";"8018417300134";"0";"0";"";"";""
"9033617125";"8018417300127";"0";"0";"";"";""
"9033617124";"8018417300110";"0";"0";"";"";""
"9033617122";"8018417299995";"0";"0";"";"";""
"9033617121";"8018417299971";"0";"0";"";"";""
"9033617120";"8018417299926";"0";"0";"";"";""
"9033617119";"8018417299711";"0";"0";"";"";""
"9033617118";"8018417299261";"0";"0";"";"";""
"9033617116";"8018417298639";"0";"0";"";"";""
"9033617114";"8018417297526";"0";"0";"";"";""
"9033617110";"8018417293955";"0";"0";"";"";""
"9033617098";"8018417298622";"0";"0";"";"";""
"9033617088";"8018417325946";"0";"0";"";"";""
"9033617065";"8018417321962";"0";"0";"";"";""
"9033617059";"8018417295263";"0";"0";"";"";""
"9033617058";"8018417325205";"0";"0";"";"";""
"9033617057";"8018417325182";"0";"0";"";"";""
"9033617056";"8018417325151";"0";"0";"";"";""
"9033617055";"8018417325137";"0";"0";"";"";""
"9033617054";"8018417324758";"0";"0";"";"";""
"9033617053";"8018417324734";"0";"0";"";"";""
"9033617051";"8018417324697";"0";"0";"";"";""
"9033617034";"8018417324024";"0";"0";"";"";""
"9033617033";"8018417324017";"0";"0";"";"";""
"9033617032";"8018417324000";"0";"0";"";"";""
"9033617031";"8018417323997";"0";"0";"";"";""
"9033617030";"8018417323980";"0";"0";"";"";""
"9033617023";"8018417323898";"0";"0";"";"";""
"9033617022";"8018417323881";"0";"0";"";"";""
"9033617021";"8018417323874";"0";"0";"";"";""
"9033617020";"8018417323867";"0";"0";"";"";""
"9033617019";"8018417323850";"0";"0";"";"";""
"9033617012";"8018417323768";"0";"0";"";"";""
"9033617005";"8018417323652";"0";"0";"";"";""
"9033617004";"8018417323645";"0";"0";"";"";""
"9033614498";"8018417279393";"0";"0";"";"";""
"9033614496";"8018417279225";"0";"0";"";"";""
"9033614493";"8018417267611";"0";"0";"";"";""
"9033614491";"8018417267239";"0";"0";"";"";""
"9033614480";"8018417279034";"0";"0";"";"";""
"9033614479";"8018417237843";"0";"0";"";"";""
"9033614478";"8018417234163";"0";"0";"";"";""
"9033614477";"8018417282270";"0";"0";"";"";""
"9033614476";"8018417282263";"0";"0";"";"";""
"9033614475";"8018417282201";"0";"0";"";"";""
"9033614474";"8018417282171";"0";"0";"";"";""
"9033614473";"8018417282164";"0";"0";"";"";""
"9033614472";"8018417282133";"0";"0";"";"";""
"9033614471";"8018417281396";"0";"0";"";"";""
"9033614469";"8018417281365";"0";"0";"";"";""
"9033614468";"8018417281341";"0";"0";"";"";""
"9033614467";"8018417281327";"0";"0";"";"";""
"9033614466";"8018417281211";"0";"0";"";"";""
"9033614464";"8018417281181";"0";"0";"";"";""
"9033614462";"8018417281051";"0";"0";"";"";""
"9033614461";"8018417280948";"0";"0";"";"";""
"9033614460";"8018417280764";"0";"0";"";"";""
"9033614459";"8018417280757";"0";"0";"";"";""
"9033614458";"8018417280733";"0";"0";"";"";""
"9033614456";"8018417280702";"0";"0";"";"";""
"9033614452";"8018417280641";"0";"0";"";"";""
"9033614451";"8018417280627";"0";"0";"";"";""
"9033614450";"8018417280467";"0";"0";"";"";""
"9033614438";"8018417280054";"0";"0";"";"";""
"9033614437";"8018417280047";"0";"0";"";"";""
"9033614436";"8018417280023";"0";"0";"";"";""
"9033614435";"8018417280009";"0";"0";"";"";""
"9033614434";"8018417279584";"0";"0";"";"";""
"9033614432";"8018417279553";"0";"0";"";"";""
"9033614430";"8018417279522";"0";"0";"";"";""
"9033614429";"8018417279508";"0";"0";"";"";""
"9033614428";"8018417279485";"0";"0";"";"";""
"9033614427";"8018417279461";"0";"0";"";"";""
"9033614426";"8018417279447";"0";"0";"";"";""
"9033614425";"8018417279430";"0";"0";"";"";""
"9033614423";"8018417279416";"0";"0";"";"";""
"9033614422";"8018417279409";"0";"0";"";"";""
"9033614420";"8018417279362";"0";"0";"";"";""
"9033614417";"8018417279164";"0";"0";"";"";""
"9033614414";"8018417279027";"0";"0";"";"";""
"9033614413";"8018417278945";"0";"0";"";"";""
"9033614412";"8018417278938";"0";"0";"";"";""
"9033614411";"8018417276187";"0";"0";"";"";""
"9033614409";"8018417275364";"0";"0";"";"";""
"9033614406";"8018417275135";"0";"0";"";"";""
"9033614404";"8018417274947";"0";"0";"";"";""
"9033614394";"8018417245114";"0";"0";"";"";""
"9033614393";"8018417242335";"0";"0";"";"";""
"9033614391";"8018417193903";"0";"0";"";"";""
"9033614390";"8018417193910";"0";"0";"";"";""
"9033614389";"8018417261725";"0";"0";"";"";""
"9033614387";"8018417278716";"0";"0";"";"";""
"9033614386";"8018417278709";"0";"0";"";"";""
"9033614385";"8018417278693";"0";"0";"";"";""
"9033614384";"8018417278686";"0";"0";"";"";""
"9033614383";"8018417278662";"0";"0";"";"";""
"9033614380";"8018417276538";"0";"0";"";"";""
"9033614379";"8018417276521";"0";"0";"";"";""
"9033614378";"8018417276514";"0";"0";"";"";""
"9033614376";"8018417276484";"0";"0";"";"";""
"9033614375";"8018417276361";"0";"0";"";"";""
"9033614372";"8018417276316";"0";"0";"";"";""
"9033614369";"8018417276101";"0";"0";"";"";""
"9033614368";"8018417276095";"0";"0";"";"";""
"9033614367";"8018417276071";"0";"0";"";"";""
"9033614365";"8018417276019";"0";"0";"";"";""
"9033614364";"8018417276002";"0";"0";"";"";""
"9033614363";"8018417275975";"0";"0";"";"";""
"9033614362";"8018417275951";"0";"0";"";"";""
"9033614360";"8018417275425";"0";"0";"";"";""
"9033614359";"8018417275418";"0";"0";"";"";""
"9033614351";"8018417275258";"0";"0";"";"";""
"9033614350";"8018417275241";"0";"0";"";"";""
"9033614343";"8018417275128";"0";"0";"";"";""
"9033614340";"8018417275074";"0";"0";"";"";""
"9033614328";"8018417274770";"0";"0";"";"";""
"9033614250";"8018417267154";"0";"0";"";"";""
"9033614249";"8018417267130";"0";"0";"";"";""
"9033614248";"8018417267123";"0";"0";"";"";""
"9033614244";"8018417258565";"0";"0";"";"";""
"9033614243";"8018417254666";"0";"0";"";"";""
"9033614241";"8018417232350";"0";"0";"";"";""
"9033614224";"8018417272684";"0";"0";"";"";""
"9033614223";"8018417272660";"0";"0";"";"";""
"9033614211";"8018417270123";"0";"0";"";"";""
"9033614210";"8018417270116";"0";"0";"";"";""
"9033614209";"8018417270031";"0";"0";"";"";""
"9033614206";"8018417269851";"0";"0";"";"";""
"9033614205";"8018417269844";"0";"0";"";"";""
"9033614204";"8018417269837";"0";"0";"";"";""
"9033614202";"8018417269462";"0";"0";"";"";""
"9033614201";"8018417269448";"0";"0";"";"";""
"9033614200";"8018417269431";"0";"0";"";"";""
"9033614196";"8018417269189";"0";"0";"";"";""
"9033614195";"8018417269134";"0";"0";"";"";""
"9033614194";"8018417269042";"0";"0";"";"";""
"9033614192";"8018417268991";"0";"0";"";"";""
"9033614191";"8018417268977";"0";"0";"";"";""
"9033614190";"8018417268953";"0";"0";"";"";""
"9033614189";"8018417268939";"0";"0";"";"";""
"9033614188";"8018417268915";"0";"0";"";"";""
"9033614187";"8018417268892";"0";"0";"";"";""
"9033614185";"8018417268854";"0";"0";"";"";""
"9033614182";"8018417268793";"0";"0";"";"";""
"9033614180";"8018417268762";"0";"0";"";"";""
"9033614178";"8018417268595";"0";"0";"";"";""
"9033614177";"8018417268304";"0";"0";"";"";""
"9033614176";"8018417268281";"0";"0";"";"";""
"9033614175";"8018417268199";"0";"0";"";"";""
"9033614174";"8018417268106";"0";"0";"";"";""
"9033614173";"8018417268083";"0";"0";"";"";""
"9033614172";"8018417268038";"0";"0";"";"";""
"9033614171";"8018417268014";"0";"0";"";"";""
"9033614170";"8018417267994";"0";"0";"";"";""
"9033614169";"8018417267970";"0";"0";"";"";""
"9033614168";"8018417267956";"0";"0";"";"";""
"9033614167";"8018417267925";"0";"0";"";"";""
"9033614166";"8018417267918";"0";"0";"";"";""
"9033614165";"8018417267888";"0";"0";"";"";""
"9033614164";"8018417267871";"0";"0";"";"";""
"9033614163";"8018417267840";"0";"0";"";"";""
"9033614162";"8018417267772";"0";"0";"";"";""
"9033614161";"8018417267758";"0";"0";"";"";""
"9033614160";"8018417267741";"0";"0";"";"";""
"9033614159";"8018417267734";"0";"0";"";"";""
"9033614158";"8018417267710";"0";"0";"";"";""
"9033614157";"8018417267697";"0";"0";"";"";""
"9033614156";"8018417267673";"0";"0";"";"";""
"9033614155";"8018417267659";"0";"0";"";"";""
"9033614149";"8018417267468";"0";"0";"";"";""
"9033614146";"8018417267437";"0";"0";"";"";""
"9033614143";"8018417266805";"0";"0";"";"";""
"9033614140";"8018417266744";"0";"0";"";"";""
"9033614139";"8018417266737";"0";"0";"";"";""
"9033614137";"8018417266713";"0";"0";"";"";""
"9033614135";"8018417266683";"0";"0";"";"";""
"9033614134";"8018417266669";"0";"0";"";"";""
"9033614133";"8018417266645";"0";"0";"";"";""
"9033614132";"8018417266584";"0";"0";"";"";""
"9033614120";"8018417265938";"0";"0";"";"";""
"9033614110";"8018417263460";"0";"0";"";"";""
"9033614109";"8018417263453";"0";"0";"";"";""
"9033614108";"8018417263446";"0";"0";"";"";""
"9033614107";"8018417263439";"0";"0";"";"";""
"9033614106";"8018417263422";"0";"0";"";"";""
"9033614105";"8018417263415";"0";"0";"";"";""
"9033614104";"8018417263408";"0";"0";"";"";""
"9033614103";"8018417263392";"0";"0";"";"";""
"9033614102";"8018417263385";"0";"0";"";"";""
"9033614092";"8018417262616";"0";"0";"";"";""
"9033614091";"8018417261718";"0";"0";"";"";""
"9033614088";"8018417270055";"0";"0";"";"";""
"9033614077";"8018417265891";"0";"0";"";"";""
"9033614062";"8018417216282";"0";"0";"";"";""
"9033614061";"8018417266089";"0";"0";"";"";""
"9033614059";"8018417265990";"0";"0";"";"";""
"9033614058";"8018417265648";"0";"0";"";"";""
"9033614044";"8018417265396";"0";"0";"";"";""
"9033614038";"8018417265280";"0";"0";"";"";""
"9033614026";"8018417265068";"0";"0";"";"";""
"9033614023";"8018417264894";"0";"0";"";"";""
"9033614022";"8018417264450";"0";"0";"";"";""
"9033614021";"8018417264443";"0";"0";"";"";""
"9033614020";"8018417264436";"0";"0";"";"";""
"9033614019";"8018417264429";"0";"0";"";"";""
"9033614018";"8018417264412";"0";"0";"";"";""
"9033614017";"8018417264405";"0";"0";"";"";""
"9033614016";"8018417264382";"0";"0";"";"";""
"9033614013";"8018417264351";"0";"0";"";"";""
"9033614012";"8018417263477";"0";"0";"";"";""
"9033614011";"8018417263064";"0";"0";"";"";""
"9033614010";"8018417263040";"0";"0";"";"";""
"9033614009";"8018417263026";"0";"0";"";"";""
"9033614008";"8018417262692";"0";"0";"";"";""
"9033614007";"8018417262142";"0";"0";"";"";""
"9033614006";"8018417262135";"0";"0";"";"";""
"9033614004";"8018417261954";"0";"0";"";"";""
"9033614003";"8018417261800";"0";"0";"";"";""
"9033614002";"8018417261794";"0";"0";"";"";""
"9033614001";"8018417261787";"0";"0";"";"";""
"9033611499";"8018417261770";"0";"0";"";"";""
"9033611498";"8018417261763";"0";"0";"";"";""
"9033611497";"8018417261756";"0";"0";"";"";""
"9033611496";"8018417261749";"0";"0";"";"";""
"9033611495";"8018417261732";"0";"0";"";"";""
"9033611494";"8018417261459";"0";"0";"";"";""
"9033611493";"8018417261442";"0";"0";"";"";""
"9033611492";"8018417261435";"0";"0";"";"";""
"9033611491";"8018417261428";"0";"0";"";"";""
"9033611490";"8018417261398";"0";"0";"";"";""
"9033611488";"8018417260230";"0";"0";"";"";""
"9033611487";"8018417260070";"0";"0";"";"";""
"9033611484";"8018417259975";"0";"0";"";"";""
"9033611483";"8018417259968";"0";"0";"";"";""
"9033611482";"8018417259951";"0";"0";"";"";""
"9033611481";"8018417259920";"0";"0";"";"";""
"9033611477";"8018417259593";"0";"0";"";"";""
"9033611476";"8018417259586";"0";"0";"";"";""
"9033611475";"8018417259579";"0";"0";"";"";""
"9033611474";"8018417259562";"0";"0";"";"";""
"9033611473";"8018417259555";"0";"0";"";"";""
"9033611472";"8018417259548";"0";"0";"";"";""
"9033611471";"8018417259531";"0";"0";"";"";""
"9033611469";"8018417259494";"0";"0";"";"";""
"9033611468";"8018417259470";"0";"0";"";"";""
"9033611467";"8018417259456";"0";"0";"";"";""
"9033611466";"8018417259432";"0";"0";"";"";""
"9033611461";"8018417259074";"0";"0";"";"";""
"9033611460";"8018417259067";"0";"0";"";"";""
"9033611459";"8018417259043";"0";"0";"";"";""
"9033611458";"8018417259036";"0";"0";"";"";""
"9033611457";"8018417259029";"0";"0";"";"";""
"9033611456";"8018417259012";"0";"0";"";"";""
"9033611455";"8018417259005";"0";"0";"";"";""
"9033611454";"8018417258992";"0";"0";"";"";""
"9033611451";"8018417258671";"0";"0";"";"";""
"9033611447";"8018417257827";"0";"0";"";"";""
"9033611442";"8018417257612";"0";"0";"";"";""
"9033611438";"8018417257421";"0";"0";"";"";""
"9033611437";"8018417257414";"0";"0";"";"";""
"9033611434";"8018417257322";"0";"0";"";"";""
"9033611433";"8018417257315";"0";"0";"";"";""
"9033611421";"8018417257018";"0";"0";"";"";""
"9033611419";"8018417256769";"0";"0";"";"";""
"9033611418";"8018417256752";"0";"0";"";"";""
"9033611417";"8018417256653";"0";"0";"";"";""
"9033611416";"8018417256608";"0";"0";"";"";""
"9033611414";"8018417256585";"0";"0";"";"";""
"9033611408";"8018417255601";"0";"0";"";"";""
"9033611407";"8018417255533";"0";"0";"";"";""
"9033611402";"8018417255212";"0";"0";"";"";""
"9033611401";"8018417255205";"0";"0";"";"";""
"9033611400";"8018417255199";"0";"0";"";"";""
"9033611399";"8018417255175";"0";"0";"";"";""
"9033611398";"8018417255144";"0";"0";"";"";""
"9033611396";"8018417254642";"0";"0";"";"";""
"9033611392";"8018417254031";"0";"0";"";"";""
"9033611390";"8018417253430";"0";"0";"";"";""
"9033611389";"8018417253423";"0";"0";"";"";""
"9033611388";"8018417253379";"0";"0";"";"";""
"9033611387";"8018417253362";"0";"0";"";"";""
"9033611386";"8018417253355";"0";"0";"";"";""
"9033611385";"8018417253225";"0";"0";"";"";""
"9033611382";"8018417253034";"0";"0";"";"";""
"9033611381";"8018417252976";"0";"0";"";"";""
"9033611378";"8018417252723";"0";"0";"";"";""
"9033611377";"8018417252709";"0";"0";"";"";""
"9033611376";"8018417252686";"0";"0";"";"";""
"9033611374";"8018417252600";"0";"0";"";"";""
"9033611373";"8018417252594";"0";"0";"";"";""
"9033611372";"8018417252570";"0";"0";"";"";""
"9033611371";"8018417252556";"0";"0";"";"";""
"9033611370";"8018417252518";"0";"0";"";"";""
"9033611369";"8018417252495";"0";"0";"";"";""
"9033611368";"8018417252457";"0";"0";"";"";""
"9033611367";"8018417252433";"0";"0";"";"";""
"9033611366";"8018417252419";"0";"0";"";"";""
"9033611365";"8018417252396";"0";"0";"";"";""
"9033611364";"8018417252358";"0";"0";"";"";""
"9033611363";"8018417252334";"0";"0";"";"";""
"9033611362";"8018417252310";"0";"0";"";"";""
"9033611360";"8018417252259";"0";"0";"";"";""
"9033611359";"8018417252211";"0";"0";"";"";""
"9033611358";"8018417252105";"0";"0";"";"";""
"9033611357";"8018417252082";"0";"0";"";"";""
"9033611356";"8018417252068";"0";"0";"";"";""
"9033611354";"8018417252006";"0";"0";"";"";""
"9033611353";"8018417251962";"0";"0";"";"";""
"9033611352";"8018417251948";"0";"0";"";"";""
"9033611351";"8018417251856";"0";"0";"";"";""
"9033611347";"8018417251542";"0";"0";"";"";""
"9033611345";"8018417251290";"0";"0";"";"";""
"9033611344";"8018417249419";"0";"0";"";"";""
"9033611342";"8018417249167";"0";"0";"";"";""
"9033611341";"8018417248948";"0";"0";"";"";""
"9033611338";"8018417248573";"0";"0";"";"";""
"9033611337";"8018417248474";"0";"0";"";"";""
"9033611332";"8018417247903";"0";"0";"";"";""
"9033611331";"8018417247897";"0";"0";"";"";""
"9033611326";"8018417247736";"0";"0";"";"";""
"9033611325";"8018417247729";"0";"0";"";"";""
"9033611309";"8018417246715";"0";"0";"";"";""
"9033611308";"8018417246661";"0";"0";"";"";""
"9033611307";"8018417246517";"0";"0";"";"";""
"9033611306";"8018417245954";"0";"0";"";"";""
"9033611304";"8018417245855";"0";"0";"";"";""
"9033611303";"8018417245831";"0";"0";"";"";""
"9033611302";"8018417245817";"0";"0";"";"";""
"9033611299";"8018417245763";"0";"0";"";"";""
"9033611298";"8018417245749";"0";"0";"";"";""
"9033611294";"8018417245558";"0";"0";"";"";""
"9033611293";"8018417245541";"0";"0";"";"";""
"9033611292";"8018417245503";"0";"0";"";"";""
"9033611286";"8018417245091";"0";"0";"";"";""
"9033611285";"8018417245077";"0";"0";"";"";""
"9033611284";"8018417245053";"0";"0";"";"";""
"9033611274";"8018417244766";"0";"0";"";"";""
"9033611268";"8018417244445";"0";"0";"";"";""
"9033611265";"8018417244377";"0";"0";"";"";""
"9033611264";"8018417244360";"0";"0";"";"";""
"9033611261";"8018417244179";"0";"0";"";"";""
"9033611258";"8018417244032";"0";"0";"";"";""
"9033611257";"8018417244018";"0";"0";"";"";""
"9033611255";"8018417243615";"0";"0";"";"";""
"9033611246";"8018417242267";"0";"0";"";"";""
"9033611245";"8018417242250";"0";"0";"";"";""
"9033611244";"8018417242243";"0";"0";"";"";""
"9033611243";"8018417242236";"0";"0";"";"";""
"9033611242";"8018417242229";"0";"0";"";"";""
"9033611241";"8018417242212";"0";"0";"";"";""
"9033611240";"8018417242205";"0";"0";"";"";""
"9033611239";"8018417242199";"0";"0";"";"";""
"9033611238";"8018417242182";"0";"0";"";"";""
"9033611237";"8018417242175";"0";"0";"";"";""
"9033611228";"8018417241789";"0";"0";"";"";""
"9033611227";"8018417241772";"0";"0";"";"";""
"9033611226";"8018417241765";"0";"0";"";"";""
"9033611225";"8018417241758";"0";"0";"";"";""
"9033611224";"8018417241741";"0";"0";"";"";""
"9033611223";"8018417241727";"0";"0";"";"";""
"9033611208";"8018417240843";"0";"0";"";"";""
"9033611192";"8018417240584";"0";"0";"";"";""
"9033611174";"8018417239700";"0";"0";"";"";""
"9033611170";"8018417238536";"0";"0";"";"";""
"9033611169";"8018417238529";"0";"0";"";"";""
"9033611168";"8018417238505";"0";"0";"";"";""
"9033611167";"8018417238482";"0";"0";"";"";""
"9033611155";"8018417236440";"0";"0";"";"";""
"9033611139";"8018417236037";"0";"0";"";"";""
"9033611138";"8018417235979";"0";"0";"";"";""
"9033611128";"8018417235580";"0";"0";"";"";""
"9033611127";"8018417235221";"0";"0";"";"";""
"9033611110";"8018417234897";"0";"0";"";"";""
"9033611106";"8018417234743";"0";"0";"";"";""
"9033611101";"8018417234651";"0";"0";"";"";""
"9033611093";"8018417234460";"0";"0";"";"";""
"9033611092";"8018417234446";"0";"0";"";"";""
"9033611091";"8018417234392";"0";"0";"";"";""
"9033611081";"8018417233661";"0";"0";"";"";""
"9033611077";"8018417233333";"0";"0";"";"";""
"9033611068";"8018417232909";"0";"0";"";"";""
"9033611043";"8018417232367";"0";"0";"";"";""
"9033611033";"8018417231759";"0";"0";"";"";""
"9033611032";"8018417231742";"0";"0";"";"";""
"9033611027";"8018417230813";"0";"0";"";"";""
"9033611026";"8018417230790";"0";"0";"";"";""
"9033611025";"8018417230745";"0";"0";"";"";""
"9033611024";"8018417230738";"0";"0";"";"";""
"9033611023";"8018417230707";"0";"0";"";"";""
"9033611022";"8018417230691";"0";"0";"";"";""
"9033611021";"8018417230585";"0";"0";"";"";""
"9033611013";"8018417229718";"0";"0";"";"";""
"9033611010";"8018417229664";"0";"0";"";"";""
"9033614327";"8018417274763";"0";"0";"";"";""
"9033614320";"8018417274619";"0";"0";"";"";""
"9033614319";"8018417274602";"0";"0";"";"";""
"9033614318";"8018417274596";"0";"0";"";"";""
"9033614317";"8018417274589";"0";"0";"";"";""
"9033614316";"8018417274572";"0";"0";"";"";""
"9033614315";"8018417274565";"0";"0";"";"";""
"9033614313";"8018417274329";"0";"0";"";"";""
"9033614312";"8018417274312";"0";"0";"";"";""
"9033614311";"8018417274305";"0";"0";"";"";""
"9033614310";"8018417274299";"0";"0";"";"";""
"9033614309";"8018417274282";"0";"0";"";"";""
"9033614308";"8018417274275";"0";"0";"";"";""
"9033614307";"8018417274268";"0";"0";"";"";""
"9033614306";"8018417274251";"0";"0";"";"";""
"9033614305";"8018417274244";"0";"0";"";"";""
"9033614304";"8018417274237";"0";"0";"";"";""
"9033614303";"8018417274220";"0";"0";"";"";""
"9033614302";"8018417274213";"0";"0";"";"";""
"9033614301";"8018417274206";"0";"0";"";"";""
"9033614299";"8018417274183";"0";"0";"";"";""
"9033614294";"8018417274121";"0";"0";"";"";""
"9033614290";"8018417274084";"0";"0";"";"";""
"9033614288";"8018417274039";"0";"0";"";"";""
"9033614287";"8018417273865";"0";"0";"";"";""
"9033614286";"8018417273858";"0";"0";"";"";""
"9033614285";"8018417273827";"0";"0";"";"";""
"9033614284";"8018417273803";"0";"0";"";"";""
"9033614283";"8018417273797";"0";"0";"";"";""
"9033614282";"8018417273780";"0";"0";"";"";""
"9033614274";"8018417273360";"0";"0";"";"";""
"9033614272";"8018417273346";"0";"0";"";"";""
"9033614270";"8018417273322";"0";"0";"";"";""
"9033614269";"8018417273308";"0";"0";"";"";""
"9033614260";"8018417267413";"0";"0";"";"";""
"9033614259";"8018417267406";"0";"0";"";"";""
"9033614258";"8018417267383";"0";"0";"";"";""
"9033614257";"8018417267376";"0";"0";"";"";""
"9033614256";"8018417267369";"0";"0";"";"";""
"9033614255";"8018417267352";"0";"0";"";"";""
"9033614252";"8018417267192";"0";"0";"";"";""
"9033614251";"8018417267185";"0";"0";"";"";""
"9031676042";"8018417251375";"0";"0";"";"";""
"9031676041";"8018417249259";"0";"0";"";"";""
"9030673005";"8018417272943";"0";"0";"";"";""
"9030673004";"8018417272936";"0";"0";"";"";""
"9030673003";"8018417272929";"0";"0";"";"";""
"9030673002";"8018417272837";"0";"0";"";"";""
"9030673001";"8018417272813";"0";"0";"";"";""
"9030617001";"8018417279744";"0";"0";"";"";""
"9030614019";"8018417272967";"0";"0";"";"";""
"9030614017";"8018417272912";"0";"0";"";"";""
"9030614016";"8018417272905";"0";"0";"";"";""
"6238676018";"8018417198267";"0";"0";"";"";""
"6238676017";"8018417198236";"0";"0";"";"";""
"6237676096";"8018417199745";"0";"0";"";"";""
"6237676091";"8018417198298";"0";"0";"";"";""
"6237676090";"8018417198250";"0";"0";"";"";""
"6237676089";"8018417204708";"0";"0";"";"";""
"6237676087";"8018417204722";"0";"0";"";"";""
"6237676066";"8018417198274";"0";"0";"";"";""
"6237676065";"8018417198243";"0";"0";"";"";""
"6237676064";"8018417196546";"0";"0";"";"";""
"6237676052";"8018417195129";"0";"0";"";"";""
"6237676007";"8018417195136";"0";"0";"";"";""
"6220676004";"8018417230004";"0";"0";"";"";""
"6220676003";"8018417227363";"0";"0";"";"";""
"6220676002";"8018417229534";"0";"0";"";"";""
"0510660006";"8033675153582";"0";"0";"";"";""
"0410660005";"8033675152585";"0";"0";"";"";""
"0208660002";"8033675153094";"8";"42";"";"";""
"0205660033";"8033675152752";"0";"15";"";"";""
"0205660004";"8033675151366";"0";"0";"";"";""
"9036164026";"0021299147573";"0";"0";"";"";""
"9470842217";"8005124011668";"0";"0";"";"";""
"9470842216";"8005124011675";"0";"0";"";"";""
"9470842215";"8005124011644";"0";"0";"";"";""
"9470842214";"8005124011651";"0";"0";"";"";""
"9470842213";"8005124011620";"0";"0";"";"";""
"9470842212";"8005124011637";"0";"0";"";"";""
"9470842211";"8005124011606";"0";"0";"";"";""
"9470842210";"8005124011613";"0";"0";"";"";""
"9470842209";"8005124011422";"0";"0";"";"";""
"9470842208";"8005124011538";"0";"0";"";"";""
"9470842207";"8005124011408";"0";"0";"";"";""
"9470842206";"8005124011415";"0";"0";"";"";""
"9470842205";"8005124011057";"0";"0";"";"";""
"9470842204";"8005124011378";"0";"0";"";"";""
"9470842201";"8005124010197";"0";"0";"";"";""
"9460843276";"8717418557676";"0";"0";"";"";""
"9460843275";"8717418557584";"0";"0";"";"";""
"9460843274";"8717418549374";"0";"0";"";"";""
"9460843273";"8717418549367";"0";"0";"";"";""
"9460843272";"8717418549350";"0";"0";"";"";""
"9460843269";"8717418549329";"0";"0";"";"";""
"9460843268";"8717418549312";"0";"0";"";"";""
"9460843267";"8717418549305";"0";"0";"";"";""
"9460843265";"8717418556631";"0";"0";"";"";""
"9460843264";"8717418556587";"0";"0";"";"";""
"9460843262";"8717418554866";"0";"0";"";"";""
"9460843261";"8717418554859";"0";"0";"";"";""
