Codice_Prodotto;Codice_EAN;Prezzo_Acquisto;Prezzo_Vendita;Prezzo_Listino;Spese_Consegna;Spese_Consegna_Incluse;Attivo;Codice_Fornitore;Codice_Cliente;Descrizione_Breve;Descrizione_Estesa;Data_Lancio;Classificazione;Descrizione_Classificazione;Codice_Marchio;Descrizione_Marchio;Iva;Note;Link_Scheda_Energetica;Link_Video;Data_Fuori_Produzione;Raee;Raee Annegata;Siae;Siae Annegata
"0902401039";"4016803117179";"857.00";"1399.00";"1399.00";"0";"0";"1";"";"";"FRIGO INC COMBI 253LT 177H NF E";"";"";"0301";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0902401035";"4016803044543";"1248.00";"1999.00";"1999.00";"0";"0";"1";"";"";"FRIGO INC COMBI 253LT H178 NF E";"";"";"0301";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0902401034";"4016803078517";"699.00";"1469.00";"1469.00";"0";"0";"1";"";"";"FRIGO INC";"";"";"0301";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0520401011";"4016803090298";"2076.00";"3679.00";"3679.00";"0";"0";"1";"";"";"FRIGO SBS BIOFRESH NOFROST";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0510401127";"4016803043997";"1252.00";"2049.00";"2049.00";"0";"0";"1";"";"";"FRIGO COMBI INC 254LT";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0510401118";"4016803090793";"615.00";"949.00";"949.00";"0";"0";"1";"";"";"FRIGO COMBI 304LT H186 NF INOXLOOK D EASYFRESHE";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0510401117";"4016803091110";"678.00";"1099.00";"1099.00";"0";"0";"1";"";"";"FRIGO COMBI 370LT H201 NF INOXLOOK D FRESHLINE";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0505401042";"4016803145479";"418.40";"679.00";"679.00";"0";"0";"1";"";"";"FRIGO 2P 250LT H145 STAT E SILVER";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0505401041";"4016803145455";"363.60";"589.00";"589.00";"0";"0";"1";"";"";"FRIGO 2P 250LT H145 STAT E BIANCO";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0502401035";"4016803094753";"392.45";"639.00";"639.00";"0";"0";"1";"";"";"FRIGO TAVOLO 88LT H85-L55 BIANCO E C/CELLA";"";"";"0201";"FRIGORIFERI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0410401060";"4016803130390";"615.00";"999.00";"999.00";"0";"0";"1";"";"";"CONG VERT 221LT H165 NF BIANCO E 6CASS";"";"";"0202";"CONGELATORI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0410401059";"4016803110255";"325.50";"529.00";"529.00";"0";"0";"1";"";"";"CONG VERT 107LT H85-L55 E 3CAS BIANCO";"";"";"0202";"CONGELATORI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0410401058";"4016803130451";"645.50";"1049.00";"1049.00";"0";"0";"1";"";"";"CONG VERT 257LT H184 NF BIANCO E 7CASS";"";"";"0202";"CONGELATORI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"0410401057";"4016803130352";"583.00";"949.00";"949.00";"0";"0";"1";"";"";"CONG VERT 185LT H145 NF BIANCO E 5CASS";"";"";"0202";"CONGELATORI";"LIE";"LIEBHERR";"22";"";"";"";"";"0";"0";"0";"0"
"9480328015";"0192995408630";"22.55";"49.90";"49.90";"0";"0";"1";"";"";"SONIC 4 30TH ANNIVERSARY MULTIPACK";"";"";"1301";"GIOCATTOLI";"JAK";"Jakks";"22";"";"";"";"";"0";"0";"0";"0"
"9480328013";"0192995414273";"11.25";"21.90";"21.90";"0";"0";"1";"";"";"SONIC PRIME ACTION FIGURES 13CM ASSORTIMENTO SERI";"";"";"1301";"GIOCATTOLI";"JAK";"Jakks";"22";"";"";"";"";"0";"0";"0";"0"
"9480328012";"0192995419117";"11.25";"21.90";"21.90";"0";"0";"1";"";"";"SONIC PRIME ACTION FIGURES 13CM ASSORTIMENTO SERI";"";"";"1301";"GIOCATTOLI";"JAK";"Jakks";"22";"";"";"";"";"0";"0";"0";"0"
"9480328009";"0192995419384";"4.21";"7.90";"7.90";"0";"0";"1";"";"";"SONIC PERSONAGGI ARTICOLATI 6CM SERIE 15 ASSORTIM";"";"";"1301";"GIOCATTOLI";"JAK";"Jakks";"22";"";"";"";"";"0";"0";"0";"0"
"9480328008";"0192995417137";"17.25";"32.90";"32.90";"0";"0";"1";"";"";"SUPER MARIO MOVIE PLAYSET MINI VAN CON PERSONAGGI";"";"";"1301";"GIOCATTOLI";"JAK";"Jakks";"22";"";"";"";"";"0";"0";"0";"0"
"6206216075";"4711121956867";"523.50";"649.00";"649.00";"0";"0";"1";"";"";"N.BOOK 15,6""FHD I5-1235U RAM 16GB SSD 512GBINTEL";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216074";"4711474056634";"966.50";"1199.00";"1199.00";"0";"0";"1";"";"";"N.BOOK NITRO V16 16"" R7 8845HS 16GB - 512GB SSDNV";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216071";"4711121733949";"1068.50";"1399.00";"1399.00";"0";"0";"1";"";"";"N.BOOK GAMING 15,6""FHD I7-13620H RAM 16GB SSD 1TB";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216068";"4711121942129";"686.50";"899.00";"899.00";"0";"0";"1";"";"";"N.BOOK NITRO R5-7535HS 15,6""FHD 16GB SSD 512GBGEF";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216067";"4711121719011";"992.00";"1299.00";"1299.00";"0";"0";"1";"";"";"N.BOOK NITRO 15,6"" FHD I7-13620H RAM16GB SSD512GB";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216066";"4711121909146";"1374.00";"1799.00";"1799.00";"0";"0";"1";"";"";"N.BOOK PREDATOR 16""LCD I9-14900HX RAM 16GB SSD1TB";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216065";"4711121977718";"915.50";"1199.00";"1199.00";"0";"0";"1";"";"";"N.BOOK 16""OLED ULTRA7-155U RAM 16GB SSD 512GBW11";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216063";"4711121809163";"709.50";"899.00";"899.00";"0";"0";"1";"";"";"N.BOOK 15,6""FHD I5-1235U RAM 16GB SSD 512GBNVIDIA";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6206216055";"4711121908835";"482.80";"599.00";"599.00";"0";"0";"1";"";"";"N.BOOK 15.6 R5-5500U RAM16GB SSD512GBUMA W11 ASPI";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6202004124";"4711121687310";"557.50";"699.00";"699.00";"0";"0";"1";"";"";"AIO 27""FHD  I3-1305U 8GB 512TB     INTEL UHD GRAP";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"6202004114";"4711121116315";"708.00";"899.00";"899.00";"0";"0";"1";"";"";"AIO I5-1235 8GB SSD512 W11";"";"";"0601";"HARDWARE";"ACE";"ACER";"22";"";"";"";"";"0";"0";"0";"0"
"3202235002";"5025232940912";"622.00";"999.90";"999.90";"0";"0";"1";"";"";"SISTEMA AUDIO CON CD BLACK";"";"";"0103";"AUDIO";"TEH";"TECHNICS";"22";"";"";"";"";"0";"0";"0";"0"
"3202235001";"5025232937172";"622.50";"999.90";"999.90";"0";"0";"1";"";"";"SISTEMA AUDIO CON CD SILVER";"";"";"0103";"AUDIO";"TEH";"TECHNICS";"22";"";"";"";"";"0";"0";"0";"0"
"5620202008";"8050507987443";"253.60";"329.90";"329.90";"0";"0";"1";"";"";"MONOPATTINO 8.5""AUT.25KM 25KM/H 350W 2 AMMORTIZZJ";"";"";"XX";"Livello Generico";"JEE";"JEEP";"22";"";"";"";"";"0";"0";"0";"0"
"5620202006";"8056711537245";"585.00";"819.00";"819.00";"0";"0";"1";"";"";"MONOPATTINO 10""AUT.40KM 25KM/H 350W APP FRECCE2XE";"";"";"XX";"Livello Generico";"JEE";"JEEP";"22";"";"";"";"";"0";"0";"0";"0"
"5615202013";"4260186730139";"776.50";"1099.00";"1099.00";"0";"0";"1";"";"";"E-BIKE FATBIKE PIEGHEVOLE FR-7020";"";"";"XX";"Livello Generico";"JEE";"JEEP";"22";"";"";"";"";"0";"0";"0";"0"
"5615202012";"8052679455928";"1155.00";"1599.00";"1599.00";"0";"0";"1";"";"";"E-BIKE FAT BIKE PHOENIX 22";"";"";"XX";"Livello Generico";"JEE";"JEEP";"22";"";"";"";"";"0";"0";"0";"0"
"5615202011";"8052679455942";"1807.50";"2499.00";"2499.00";"0";"0";"1";"";"";"E-BIKE BLIZZARD22";"";"";"XX";"Livello Generico";"JEE";"JEEP";"22";"";"";"";"";"0";"0";"0";"0"
"5615202010";"8052679455935";"2158.50";"2999.00";"2999.00";"0";"0";"1";"";"";"E-BIKE MONTAIN BIKE HEMLOCK";"";"";"XX";"Livello Generico";"JEE";"JEEP";"22";"";"";"";"";"0";"0";"0";"0"
"6237834378";"8020252164642";"16.55";"34.90";"34.90";"0";"0";"1";"";"";"CUSTODIA PER SAMSUNG GALAXY TAB S7 11"""" (2020) RO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834377";"8020252164611";"13.75";"28.90";"28.90";"0";"0";"1";"";"";"CUSTODIA 2.5D TEMPERED GLASS PER SAMSUNG GALAXY T";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834376";"8020252164581";"10.90";"22.90";"22.90";"0";"0";"1";"";"";"CUSTODIA 2.5D TEMPERED GLASS PER SAMSUNG GALAXY T";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834375";"8020252164550";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"CUSTODIA PER SAMSUNG TAB-GSS7P-BK 12,4"""" NERA";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834374";"8020252164529";"16.55";"34.90";"34.90";"0";"0";"1";"";"";"CUSTODIA PER SAMSUNG GALAXY TAB S7 11"""" (2020) NE";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834373";"8020252162174";"10.90";"22.90";"22.90";"0";"0";"1";"";"";"VETRO TEMPERATO PER SAMSUNG TAB S6 LITE";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834372";"8020252161955";"13.75";"28.90";"28.90";"0";"0";"1";"";"";"VETRO TEMPERATO 2.5D PER IPAD PRO 12.9 (2020)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834370";"8020252119437";"26.05";"54.90";"54.90";"0";"0";"1";"";"";"CUSTODIA PER IPAD PRO 12.9 (2020) ALLOGGIO INERNP";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834369";"8020252119406";"25.10";"52.90";"52.90";"0";"0";"1";"";"";"CUSTODIA PER IPAD PRO 11(2020) TEST ALTA PROTEZMI";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834368";"8020252119376";"19.90";"41.90";"41.90";"0";"0";"1";"";"";"CUSTODIA PER IPAD PRO 11 (2020) ALLLOGGIO INTERNO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834367";"8020252161924";"9.45";"19.90";"19.90";"0";"0";"1";"";"";"VETRO TEMPERATO 2.5D PER IPAD PRO 11 (2020)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834366";"8020252119482";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"CUSTODIA PER IPAD PRO 11 (2020)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834365";"8020252118492";"33.65";"0.00";"0.00";"0";"0";"1";"";"";"TERRA CAMOUFLAGE ZAINO 15.6"" GRIGIO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834364";"8020252118942";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"NIDO HARDSHELL MB PRO 16"" TRASPAREN";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834363";"8020252118829";"15.65";"32.90";"32.90";"0";"0";"1";"";"";"ELEMENTS MBP 16"" 2019 GRIGIO SIDERALE";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834362";"8020252115736";"36.15";"69.90";"69.90";"0";"0";"1";"";"";"HUB USB-C 7IN1 C/HDMI USB SDCARD GR";"";"";"0605";"NETWORKING";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834361";"8020252115729";"56.15";"109.99";"109.99";"0";"0";"1";"";"";"HUIB USB-C 10IN1 C/HDMI VGA SD PD ET";"";"";"0605";"NETWORKING";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834360";"8020252115712";"25.80";"49.90";"49.90";"0";"0";"1";"";"";"HUB USB-C 4IN1 C/HDMI VGA PD GR";"";"";"0605";"NETWORKING";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834359";"8020252111219";"14.20";"29.90";"29.90";"0";"0";"1";"";"";"BORSA SLIM LOOP PC 13.3""/14"" AZZURR";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"8855834002";"8020252186774";"27.40";"49.90";"49.90";"0";"0";"1";"";"";"PENCIL UNIVERSALE NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"8855834001";"8020252181472";"35.40";"59.90";"59.90";"0";"0";"1";"";"";"IPAD STYLUS ATTIVA MAGNETICA BIANCO";"";"";"0704";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6239834011";"8020252170377";"6.60";"12.90";"12.90";"0";"0";"1";"";"";"CAVO ALIMENTAZ 65W USB-C/DC 9 TIPS NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6238834008";"8020252198968";"10.45";"22.00";"22.00";"0";"0";"1";"";"";"VETRO TEMP2.5D GALAXYTAB A9+ 2023";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6238834007";"8020252180895";"35.40";"59.90";"59.90";"0";"0";"1";"";"";"PENNA PER TUTTI IPAD DAL 2018";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6238834006";"8020252182813";"10.85";"22.90";"22.90";"0";"0";"1";"";"";"VETRO TEMPRATO IPAD10TH 3MM";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834455";"8020252192485";"16.55";"34.90";"34.90";"0";"0";"1";"";"";"STAR BORSA COMPUTER 13/14 NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834454";"8020252205185";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"COVER LENOVO TAB M11 PER 10.95"" NERO 2024";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834453";"8020252198418";"14.25";"30.00";"30.00";"0";"0";"1";"";"";"GALA CUST SMSNG GAL TAB A9 2023 NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834452";"8020252192607";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"GLOBAL 2 BORSA PC 15.6 NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834451";"8020252192621";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"GLOBAL 2 BORSA PC 15.6 BLU";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834450";"8020252192560";"18.95";"39.90";"39.90";"0";"0";"1";"";"";"GLOBAL 2 ZAINO MBP 16/PC 15.6 NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834449";"8020252192584";"18.95";"39.90";"39.90";"0";"0";"1";"";"";"GLOBAL 2 ZAINO MBP 16/PC 15.6 BLU";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834448";"8020252200548";"16.20";"34.00";"34.00";"0";"0";"1";"";"";"COVER SAMSUNG GALAXY TAB A9 11"""" (2023)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834447";"8020252199231";"21.35";"45.00";"45.00";"0";"0";"1";"";"";"COVER TRE CUST. LENOVO TAB P12 12.7""""";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834446";"8020252199200";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"COVER TRE LENOVO TAB P11 2ND GEN";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834445";"8020252198814";"16.20";"34.00";"34.00";"0";"0";"1";"";"";"COVER SAMSUNG GALAXY TAB A9 11"""" (2023)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834444";"8020252198784";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"COVER SAMSUNG GALAXY TAB A9 11"""" (2023)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834443";"8020252198753";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"COVER SAMSUNG GALAXY TAB A9 11"""" (2023)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834440";"8020252198500";"19.10";"40.00";"40.00";"0";"0";"1";"";"";"COVER SAMSUNG GALAXY TAB S9 (2023)";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834299";"8020252199910";"10.45";"21.90";"21.90";"0";"0";"1";"";"";"FOLDER COLORE FUXSIA LAPTOP 12 E MAC AIRPRO13";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834298";"8020252199880";"10.45";"21.90";"21.90";"0";"0";"1";"";"";"FOLDER COLORE GIALLO LAPTOP 12 E MAC AIRPRO13";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834297";"8020252196315";"16.55";"34.90";"34.90";"0";"0";"1";"";"";"NIDO SCOCCA PER MACBOOK AIR 15,3""""";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834296";"8020252199859";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"FOLDER ELEMENTS GRIGIO PER MACBOOK PRO 16";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834295";"8020252199828";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"FOLDER ELEMENTS NERO PER MACBOOK PRO 16";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834294";"8020252199798";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"FOLDER ELEMENTS BLU PER MACBOOK AIR15";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834293";"8020252199767";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"FOLDER ELEMENTS GRIGIO PER MACBOOK AIR15";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834292";"8020252199736";"16.15";"34.00";"34.00";"0";"0";"1";"";"";"FOLDER ELEMENTS NERO PER MACBOOK AIR15";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834291";"8020252199705";"15.20";"32.00";"32.00";"0";"0";"1";"";"";"FOLDER ELEMENTS NERO PER MACBOOK PRO 14";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834290";"8020252199675";"15.20";"32.00";"32.00";"0";"0";"1";"";"";"FOLDER ELEMENTS  BLU PER MACBOOK AIR PRO13";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834289";"8020252199644";"15.20";"32.00";"32.00";"0";"0";"1";"";"";"FOLDER ELEMENTS  GRIGIO PER MACBOOK AIR PRO13";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834288";"8020252199613";"15.20";"32.00";"32.00";"0";"0";"1";"";"";"FOLDER ELEMENTS  VERO PER MACBOOK AIR PRO13";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834287";"8020252199583";"15.20";"32.00";"32.00";"0";"0";"1";"";"";"FOLDER ELEMENTS  NERO PER MACBOOK AIR PRO13";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834286";"8020252198029";"26.55";"56.00";"56.00";"0";"0";"1";"";"";"BORSA ISOTTA BX FINTA PELLE NB 15 MACBOOKPRO 16";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834285";"8020252197992";"26.55";"56.00";"56.00";"0";"0";"1";"";"";"BORSA ISOTTA ROSA FINTA PELLE NB 15 MACBOOKPRO 16";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834284";"8020252197961";"26.55";"56.00";"56.00";"0";"0";"1";"";"";"BORSA ISOTTA FINTA PELLE NB 14 MACBOOKPRO 14";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834283";"8020252197930";"26.55";"56.00";"56.00";"0";"0";"1";"";"";"BORSA ISOTTA NERA FINTA PELLE NB 14 MACBOOKPRO 14";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834282";"8020252195059";"26.55";"56.00";"56.00";"0";"0";"1";"";"";"BORSA ISOTTA VER FINTA PELLE NB15 MACBOOKPRO 16";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6229834281";"8020252194991";"26.55";"56.00";"56.00";"0";"0";"1";"";"";"BORSA ISOTTA NERA FINTA PELLE NB 15 MACBOOKPRO 16";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834439";"8020252178366";"33.30";"69.99";"69.99";"0";"0";"1";"";"";"WORK-OUT 4 ZAINO MBP 16"""" ANTRACITE";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834438";"8020252192737";"13.25";"27.99";"27.99";"0";"0";"1";"";"";"TRE CUST LENOVO TAB M10 3RD 10,1 NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834436";"8020252181175";"14.20";"29.90";"29.90";"0";"0";"1";"";"";"COVER TABLET TRE LENOVO M10 PLUS 10,6"" GEN3 NERO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834435";"8020252177864";"16.50";"34.90";"34.90";"0";"0";"1";"";"";"COVER GALA PER SAMSUNG GALAXY TAB A8 8.4"" 2021";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834432";"8020252176034";"16.50";"34.90";"34.90";"0";"0";"1";"";"";"COVER IPAD MINI 6TH 2021 VIOLA";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834431";"8020252176003";"16.50";"34.90";"34.90";"0";"0";"1";"";"";"COVER IPAD MINI 6TH 2021 ORO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834430";"8020252175495";"16.50";"34.90";"34.90";"0";"0";"1";"";"";"COVER IPAD MINI 6TH 2021 GRIGIO";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834429";"8020252176249";"21.30";"44.90";"44.90";"0";"0";"1";"";"";"COVER GALA PER SAMSUNG GALAXY TAB S7 12,4""";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834428";"8020252172784";"21.30";"44.90";"44.90";"0";"0";"1";"";"";"COVER LINK SILVER IPAD PRO 11"" 2021";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834427";"8020252172814";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"COVER PREMIO NERA PER IPAD PRO 11"""" 2021";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834426";"8020252172173";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"COVER PREMIO GIALLA PER IPAD PRO 11"""" 2021";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834425";"8020252172142";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"COVER PREMIO VERDE MILITARE PER IPAD PRO 11"""" 202";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
"6237834424";"8020252172111";"17.50";"36.90";"36.90";"0";"0";"1";"";"";"COVER PREMIO PETROLIO PER IPAD PRO 11"""" 2021";"";"";"0606";"ACCESSORI";"TUC";"TUCANO";"22";"";"";"";"";"0";"0";"0";"0"
